ts,cpu_load,cpu_freq,memory_usage,cpu_temp,gpu_memory_usage,gpu_load,gpu_temp,hashrate,unpaid
10/26/2021 19:05:18,2.4,1093.78,1811456000,26.0,8.0,0.0,30.0,,802042585534979
10/26/2021 19:05:29,0.2,1399.46,1811456000,26.0,8.0,0.0,30.0,,802042585534979
10/26/2021 19:05:40,0.3,922.59,1811906560,26.0,8.0,0.0,30.0,,802042585534979
10/26/2021 19:05:50,0.2,854.12,1811714048,26.0,8.0,0.0,30.0,,802042585534979
10/26/2021 19:06:01,1.1,3618.53,1899962368,28.0,39.0,0.02,31.0,,802042585534979
10/26/2021 19:06:11,2.5,955.46,1996021760,27.0,2903.0,1.0,37.0,,802042585534979
10/26/2021 19:06:22,0.8,896.59,1996234752,27.0,2903.0,1.0,40.0,,802042585534979
10/26/2021 19:06:33,0.6,862.21,1950916608,25.0,2903.0,1.0,42.0,,802042585534979
10/26/2021 19:06:44,0.3,960.56,1950564352,27.0,2903.0,1.0,43.0,,802042585534979
10/26/2021 19:06:55,0.2,868.46,1950711808,26.0,2903.0,1.0,45.0,,802042585534979
10/26/2021 19:07:05,0.3,924.16,1951383552,28.0,2903.0,1.0,46.0,,802042585534979
10/26/2021 19:07:16,0.3,870.34,1951641600,27.0,2903.0,1.0,48.0,,802042585534979
10/26/2021 19:07:26,0.2,834.37,1951584256,26.0,2903.0,1.0,49.0,,802042585534979
10/26/2021 19:07:37,0.3,2574.09,1951019008,25.0,2903.0,1.0,50.0,,802042585534979
10/26/2021 19:07:48,0.2,898.84,1950076928,26.0,2903.0,1.0,51.0,,802042585534979
10/26/2021 19:07:59,0.2,860.18,1949634560,27.0,2903.0,1.0,52.0,,802042585534979
10/26/2021 19:08:09,0.3,898.3,1949450240,26.0,2903.0,1.0,53.0,,802042585534979
10/26/2021 19:08:19,0.2,863.19,1950040064,26.0,2903.0,1.0,54.0,,802042585534979
10/26/2021 19:08:30,0.3,843.97,1949392896,25.0,2903.0,1.0,54.0,,802042585534979
10/26/2021 19:08:41,0.4,929.38,1950822400,26.0,2903.0,1.0,55.0,,802042585534979
10/26/2021 19:08:52,0.3,904.85,1951064064,25.0,2903.0,1.0,56.0,,802042585534979
10/26/2021 19:09:03,0.3,855.15,1951756288,27.0,2903.0,1.0,57.0,,802042585534979
10/26/2021 19:09:14,0.4,1002.59,1951121408,26.0,2903.0,1.0,58.0,,802042585534979
10/26/2021 19:09:25,0.3,876.57,1949790208,27.0,2903.0,1.0,58.0,,802042585534979
10/26/2021 19:09:35,0.2,825.7,1949466624,26.0,2903.0,1.0,59.0,,802042585534979
10/26/2021 19:09:46,0.3,821.69,1950773248,26.0,2903.0,1.0,59.0,,802042585534979
10/26/2021 19:09:57,0.3,869.88,1951129600,26.0,2903.0,1.0,59.0,,802042585534979
10/26/2021 19:10:07,0.2,834.53,1950273536,26.0,2903.0,1.0,60.0,,802042585534979
10/26/2021 19:10:18,0.3,895.39,1949999104,27.0,2903.0,1.0,60.0,,802042585534979
10/26/2021 19:10:29,0.3,872.22,1949896704,26.0,2903.0,1.0,60.0,,802042585534979
10/26/2021 19:10:40,0.4,948.89,1948831744,25.0,2903.0,1.0,61.0,,802042585534979
10/26/2021 19:10:51,0.3,874.19,1949831168,26.0,2903.0,1.0,61.0,,802042585534979
10/26/2021 19:11:02,0.3,921.41,1950941184,27.0,2903.0,1.0,61.0,,802042585534979
10/26/2021 19:11:13,0.2,930.29,1950715904,27.0,2903.0,1.0,61.0,,802042585534979
10/26/2021 19:11:24,0.3,871.58,1950945280,26.0,2903.0,1.0,61.0,,802042585534979
10/26/2021 19:11:35,0.3,1304.17,1950945280,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:11:46,0.4,890.84,1952731136,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:11:56,0.3,920.21,1953722368,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:12:07,0.3,852.73,1952931840,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:12:18,0.2,1300.41,1952333824,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:12:28,0.4,896.84,1952018432,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:12:38,0.4,893.48,1952849920,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:12:49,0.3,885.67,1953550336,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:00,0.2,848.15,1953005568,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:11,0.2,1169.49,1952362496,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:21,0.2,847.71,1952923648,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:31,1.0,1261.93,1953120256,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:42,0.8,854.04,1952583680,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:13:52,0.2,882.11,1952743424,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:14:03,0.2,898.74,1954639872,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:14:14,0.2,835.53,1955262464,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:14:25,0.2,849.27,1955012608,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:14:36,0.2,834.82,1954246656,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:14:47,0.2,884.54,1953173504,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:14:58,0.4,907.29,1954439168,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:15:08,0.2,891.94,1954283520,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:15:19,0.2,878.11,1954299904,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:15:45,0.1,844.88,1953722368,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:16:01,0.1,832.72,1953222656,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:16:17,0.2,848.69,1952931840,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:16:32,0.1,847.96,1952366592,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:16:48,0.2,875.27,1952006144,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:17:04,0.2,942.49,1952514048,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:17:19,0.1,909.96,1953480704,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:17:35,0.1,833.36,1953456128,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:17:46,0.2,908.61,1953206272,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:17:56,0.1,919.92,1952657408,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:18:07,0.2,959.11,1952387072,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:18:18,0.2,928.6,1951858688,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:18:29,0.2,858.34,1952907264,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:18:40,0.7,1579.22,1952358400,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:18:50,0.1,871.77,1952866304,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:01,0.1,865.13,1952358400,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:12,0.2,916.03,1952849920,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:22,0.2,1013.85,1952571392,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:33,0.2,932.04,1955909632,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:43,0.2,1496.93,1954586624,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:19:54,0.1,818.92,1954312192,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:05,0.2,853.72,1954783232,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:16,0.2,842.35,1953992704,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:27,0.1,856.0,1954516992,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:38,0.1,872.34,1953984512,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:48,0.1,855.58,1953959936,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:20:59,0.1,836.05,1953935360,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:21:09,0.2,876.38,1953931264,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:21:20,0.2,831.33,1953689600,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:21:31,0.1,865.77,1953923072,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:21:41,0.2,852.09,1954144256,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:21:52,0.1,879.03,1953869824,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:03,0.2,827.57,1953652736,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:13,0.2,831.79,1953353728,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:24,0.2,839.4,1954033664,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:34,0.1,903.82,1953783808,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:44,0.2,836.83,1953488896,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:22:56,0.1,3547.86,1952940032,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:07,0.1,957.26,1952964608,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:17,0.2,853.97,1952432128,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:27,0.1,944.32,1952681984,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:38,0.1,895.85,1953955840,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:48,0.2,820.31,1953705984,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:23:58,0.1,843.25,1954045952,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:24:09,0.1,922.01,1953984512,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:24:20,0.2,842.29,1955000320,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:24:31,0.2,1408.61,1956892672,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:24:42,0.3,840.21,1955221504,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:24:52,0.1,968.38,1954947072,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:02,0.1,809.16,1954922496,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:13,0.6,842.77,1956929536,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:24,0.1,821.94,1956139008,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:34,0.1,927.49,1956425728,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:44,0.1,870.15,1955368960,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:25:55,0.1,842.71,1955352576,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:05,0.2,819.24,1955078144,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:16,0.2,1551.93,1954545664,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:28,0.1,894.24,1954746368,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:38,0.2,944.42,1955278848,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:48,0.1,808.78,1954738176,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:26:59,0.2,864.03,1954197504,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:27:09,0.2,849.5,1954709504,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:27:20,0.1,874.8,1955209216,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:27:31,0.1,847.22,1955192832,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:27:42,0.2,832.48,1955160064,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:27:52,0.1,906.03,1955143680,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:03,0.1,820.01,1955442688,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:13,0.2,901.66,1955135488,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:24,0.1,864.68,1954603008,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:35,0.2,815.95,1955078144,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:46,0.2,869.92,1954537472,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:28:57,0.2,844.94,1954504704,27.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:29:07,0.5,943.35,1954488320,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:29:17,0.6,854.23,1955246080,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:29:28,0.5,917.98,1954938880,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:29:39,0.7,819.32,1956679680,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:29:49,0.6,832.71,1954557952,27.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:29:59,0.5,877.36,1955569664,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:30:10,0.6,849.39,1956319232,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:30:20,0.5,840.03,1956012032,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:30:31,0.6,894.19,1955774464,27.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:30:41,0.6,866.04,1956249600,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:30:52,0.6,866.7,1956401152,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:31:02,0.6,892.76,1955684352,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:31:13,0.6,873.66,1955868672,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:31:23,0.7,900.76,1956143104,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:31:34,0.6,904.99,1956642816,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:31:45,0.6,905.6,1956352000,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:31:56,0.6,880.52,1955786752,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:32:07,0.6,924.02,1956012032,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:32:17,0.6,879.26,1955745792,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:32:28,0.6,1008.06,1955721216,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:32:39,0.5,3593.27,1955889152,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:32:49,0.4,875.23,1955897344,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:00,0.5,820.65,1956741120,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:10,0.2,1438.31,1957101568,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:21,0.2,1834.54,1956380672,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:32,0.1,891.76,1956073472,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:43,0.1,836.43,1955770368,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:33:53,0.1,834.88,1956855808,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:04,0.2,825.93,1956831232,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:14,0.2,846.93,1956806656,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:25,0.1,866.29,1956306944,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:35,0.2,917.11,1958281216,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:45,0.2,883.82,1956990976,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:34:56,0.2,925.2,1956159488,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:07,0.1,1014.88,1956438016,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:17,0.2,840.43,1956675584,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:27,0.1,836.91,1956950016,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:38,0.1,826.3,1956425728,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:48,0.1,832.5,1956876288,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:35:59,0.1,862.35,1956851712,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:36:09,0.2,855.43,1957351424,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:36:21,0.1,815.4,1957109760,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:36:31,0.1,868.1,1957085184,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:36:42,0.3,808.5,1956769792,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:36:53,0.1,912.13,1956970496,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:04,0.2,849.47,1957679104,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:14,0.2,866.36,1957695488,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:25,0.2,1176.61,1957937152,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:35,0.1,857.46,1958113280,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:46,0.1,813.04,1958350848,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:37:57,0.1,825.34,1958350848,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:07,0.2,905.27,1957560320,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:18,0.2,922.11,1956536320,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:28,0.1,890.23,1956528128,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:39,0.1,877.29,1955966976,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:49,0.1,856.24,1955684352,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:38:59,0.1,901.9,1955401728,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:39:10,0.2,919.89,1955602432,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:39:21,0.2,845.78,1955971072,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:39:32,0.2,1325.45,1958322176,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:39:42,0.2,837.18,1956425728,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:39:53,0.1,906.63,1956364288,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:03,0.2,1297.52,1956421632,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:14,0.2,860.02,1955598336,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:25,0.1,822.34,1955065856,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:36,0.1,853.84,1955598336,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:46,0.2,829.14,1956323328,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:40:57,0.2,882.27,1956507648,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:41:08,0.2,934.62,1956782080,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:41:18,0.2,943.29,1956765696,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:41:29,0.2,876.74,1956524032,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:41:40,0.2,1100.0,1957203968,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:41:50,0.2,1086.63,1956954112,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:01,0.2,837.54,1957212160,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:11,0.2,878.01,1957421056,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:22,0.1,3593.43,1956888576,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:32,0.1,1040.41,1956605952,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:43,0.2,918.36,1956794368,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:42:54,0.1,877.03,1957289984,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:43:04,0.1,881.29,1958588416,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:43:15,0.2,851.47,1958019072,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:43:25,0.3,918.96,1957711872,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:43:36,0.2,848.27,1957990400,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:43:47,0.2,865.67,1957441536,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:43:57,0.1,902.95,1956933632,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:44:08,0.2,852.31,1957658624,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:44:18,0.2,862.35,1958199296,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:44:29,0.1,853.53,1957924864,26.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:44:39,0.2,818.9,1961000960,26.0,2903.0,1.0,63.0,,802042585534979
10/26/2021 19:44:50,0.1,876.82,1958879232,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:45:01,0.2,833.12,1959395328,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:45:12,0.4,833.28,1958572032,25.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:45:22,0.2,819.26,1959297024,27.0,2903.0,1.0,62.0,,802042585534979
10/26/2021 19:45:33,0.1,952.66,1959538688,26.0,2903.0,1.0,62.0,,802042585534979
